Project:,Project145,,,,,,,,,,,,,
,54,44.86,72.53,27.39,,,,,10,62.93,0.7,0.09,9.469,Dy_auto
,55,46.162,73.83,27.35,,,,,10,62.517,0.7,0.09,9.4069,Dy_auto
,56,47.488,75.16,27.3,,,,,10,62.592,0.7,0.09,9.4181,Dy_auto
,57,48.837,76.51,27.36,,,,,10,62.501,0.7,0.09,9.4045,Dy_auto
,58,50.211,77.88,27.33,,,,,10,62.673,0.7,0.09,9.4303,Dy_auto
,59,51.609,79.28,27.39,,,,,10,62.199,0.7,0.09,9.359,Dy_auto
,60,53.032,80.7,27.39,,,,,10,62.485,0.7,0.09,9.402,Dy_auto
,61,54.48,82.15,27.31,,,,,10,63.915,0.7,0.09,9.6172,Dy_auto
,62,55.955,83.62,27.38,,,,,10,61.482,0.7,0.09,9.2511,Dy_auto
,63,57.456,85.13,27.38,,,,,10,61.438,0.7,0.09,9.2446,Dy_auto
,64,58.983,86.65,27.36,,,,,10,62.642,0.7,0.09,9.4257,Dy_auto
,65,60.538,88.21,27.39,,,,,10,63.069,0.7,0.09,9.49,Dy_auto
,,,,,,,,,,,,,,
Test:,40k_r4,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Result:,Time Sweep,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,10,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,1,7.96,27.5,0.65952,13190,2E+04,2.0993E+06,0.789,104.1,0.85,0.05,15.663,"ME-,WMa,taD,TruStrain™"
,2,2,8.96,27.55,600.01,295.24,0.492,1.0643E+05,1,6.6876,0.85,0.05,1.0063,"MV-,WMa,TruStrain™"
,3,3,9.96,27.43,1421.8,50.359,0.0354,2.2643E+05,1,14.228,0.85,0.05,2.1408,"MV-,WMa,TruStrain™"
,4,4,10.96,27.47,966.14,137.77,0.143,1.5532E+05,1,9.7736,0.85,0.05,1.4706,"WMa,TruStrain™"
,5,5,11.96,27.53,984.88,135.49,0.138,1.5823E+05,1,9.976,0.85,0.05,1.5011,"WMa,TruStrain™"
,6,6,12.96,27.53,975.41,132.08,0.135,1.5666E+05,1,9.8856,0.85,0.05,1.4875,"WMa,TruStrain™"
,7,7,13.96,27.5,995.13,135.12,0.136,1.5983E+05,1,10.091,0.85,0.05,1.5183,"WMa,TruStrain™"
,8,8,14.96,27.41,982.49,137.81,0.14,1.579E+05,1,9.9705,0.85,0.05,1.5002,"WMa,TruStrain™"
,9,9,15.96,27.51,981.8,134.34,0.137,1.5771E+05,1.01,9.9594,0.85,0.05,1.4986,"WMa,TruStrain™"
,10,10,16.96,27.54,985.43,149.19,0.151,1.5862E+05,1.01,10.017,0.85,0.05,1.5072,"WMa,TruStrain™"
,,,,,,,,,,,,,,
Result:,Stress Relaxation,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,65,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,0.5,26.38,27.44,,,,,10,96.97,0.85,0.05,14.591,Dy_auto
,2,1.009,26.89,27.45,,,,,10,88.765,0.85,0.05,13.356,Dy_auto
,3,1.527,27.41,27.45,,,,,10,86.475,0.85,0.05,13.012,Dy_auto
,4,2.055,27.94,27.44,,,,,10,87.003,0.85,0.05,13.091,Dy_auto
,5,2.592,28.47,27.48,,,,,10,79.43,0.85,0.05,11.952,Dy_auto
,6,3.138,29.02,27.48,,,,,10,79.065,0.85,0.05,11.897,Dy_auto
,7,3.694,29.57,27.46,,,,,10,82.459,0.85,0.05,12.407,Dy_auto
,8,4.26,30.14,27.56,,,,,10,77.78,0.85,0.05,11.704,Dy_auto
,9,4.836,30.72,27.45,,,,,10,77.609,0.85,0.05,11.678,Dy_auto
,10,5.423,31.3,27.41,,,,,10,78.727,0.85,0.05,11.846,Dy_auto
,11,6.02,31.9,27.48,,,,,10,78.471,0.85,0.05,11.807,Dy_auto
,12,6.627,32.51,27.49,,,,,10,75.213,0.85,0.05,11.317,Dy_auto
,13,7.246,33.13,27.57,,,,,10,78.345,0.85,0.05,11.788,Dy_auto
,14,7.876,33.76,27.48,,,,,10,74.977,0.85,0.05,11.282,Dy_auto
,15,8.516,34.4,27.42,,,,,10,76.558,0.85,0.05,11.52,Dy_auto
,16,9.169,35.05,27.47,,,,,10,77.474,0.85,0.05,11.657,Dy_auto
,17,9.833,35.71,27.55,,,,,10,78.213,0.85,0.05,11.769,Dy_auto
,18,10.509,36.39,27.53,,,,,10,73.236,0.85,0.05,11.02,Dy_auto
,19,11.197,37.08,27.52,,,,,10,73.679,0.85,0.05,11.086,Dy_auto
,20,11.897,37.78,27.49,,,,,10,75.655,0.85,0.05,11.384,Dy_auto
,21,12.61,38.49,27.46,,,,,10,75.456,0.85,0.05,11.354,Dy_auto
,22,13.335,39.22,27.49,,,,,10,73.603,0.85,0.05,11.075,Dy_auto
,23,14.074,39.95,27.55,,,,,10,75.297,0.85,0.05,11.33,Dy_auto
,24,14.825,40.71,27.57,,,,,10,75.423,0.85,0.05,11.349,Dy_auto
,25,15.59,41.47,27.46,,,,,10,74.185,0.85,0.05,11.163,Dy_auto
,26,16.369,42.25,27.46,,,,,10,74.89,0.85,0.05,11.269,Dy_auto
,27,17.162,43.04,27.52,,,,,10,71.881,0.85,0.05,10.816,Dy_auto
,28,17.969,43.85,27.52,,,,,10,72.545,0.85,0.05,10.916,Dy_auto
,29,18.79,44.67,27.46,,,,,10,74.46,0.85,0.05,11.204,Dy_auto
,30,19.627,45.51,27.45,,,,,10,75.209,0.85,0.05,11.317,Dy_auto
,31,20.478,46.36,27.54,,,,,10,74.337,0.85,0.05,11.185,Dy_auto
,32,21.344,47.22,27.49,,,,,10,72.973,0.85,0.05,10.98,Dy_auto
,33,22.226,48.11,27.51,,,,,10,72.048,0.85,0.05,10.841,Dy_auto
,34,23.123,49,27.47,,,,,10,72.794,0.85,0.05,10.953,Dy_auto
,35,24.037,49.92,27.47,,,,,10,72.177,0.85,0.05,10.86,Dy_auto
,36,24.967,50.85,27.49,,,,,10,72.289,0.85,0.05,10.877,Dy_auto
,37,25.913,51.79,27.54,,,,,10,71.028,0.85,0.05,10.688,Dy_auto
,38,26.877,52.76,27.42,,,,,10,71.563,0.85,0.05,10.768,Dy_auto
,39,27.857,53.74,27.51,,,,,10,71.911,0.85,0.05,10.82,Dy_auto
,40,28.856,54.74,27.49,,,,,10,70.771,0.85,0.05,10.649,Dy_auto
,41,29.872,55.75,27.48,,,,,10,72.782,0.85,0.05,10.951,Dy_auto
,42,30.906,56.79,27.52,,,,,10,71.305,0.85,0.05,10.729,Dy_auto
,43,31.959,57.84,27.53,,,,,10,71.003,0.85,0.05,10.684,Dy_auto
,44,33.031,58.91,27.48,,,,,10,70.362,0.85,0.05,10.587,Dy_auto
,45,34.121,60,27.48,,,,,10,71.054,0.85,0.05,10.691,Dy_auto
,46,35.232,61.11,27.47,,,,,10,70.349,0.85,0.05,10.585,Dy_auto
,47,36.362,62.24,27.49,,,,,10,71.371,0.85,0.05,10.739,Dy_auto
,48,37.512,63.39,27.47,,,,,10,69.267,0.85,0.05,10.422,Dy_auto
,49,38.683,64.56,27.48,,,,,10,69.703,0.85,0.05,10.488,Dy_auto
,50,39.875,65.76,27.5,,,,,10,70.088,0.85,0.05,10.546,Dy_auto
,51,41.088,66.97,27.45,,,,,10,68.512,0.85,0.05,10.309,Dy_auto
,52,42.323,68.2,27.53,,,,,10,70.748,0.85,0.05,10.645,Dy_auto
,53,43.58,69.46,27.5,,,,,10,69.99,0.85,0.05,10.531,Dy_auto
,54,44.86,70.74,27.51,,,,,10,68.972,0.85,0.05,10.378,Dy_auto
,55,46.162,72.04,27.49,,,,,10,69.87,0.85,0.05,10.513,Dy_auto
,56,47.488,73.37,27.48,,,,,10,69.291,0.85,0.05,10.426,Dy_auto
,57,48.837,74.72,27.49,,,,,10,69.78,0.85,0.05,10.5,Dy_auto
,58,50.211,76.09,27.53,,,,,10,71.023,0.85,0.05,10.687,Dy_auto
,59,51.609,77.49,27.47,,,,,10,70.74,0.85,0.05,10.644,Dy_auto
,60,53.032,78.91,27.5,,,,,10,70.646,0.85,0.05,10.63,Dy_auto
,61,54.48,80.36,27.49,,,,,10,68.797,0.85,0.05,10.352,Dy_auto
,62,55.955,81.84,27.46,,,,,10,68.15,0.85,0.05,10.255,Dy_auto
,63,57.456,83.34,27.53,,,,,10,69.693,0.85,0.05,10.487,Dy_auto
,64,58.983,84.86,27.5,,,,,10,70.404,0.85,0.05,10.594,Dy_auto
,65,60.538,86.42,27.53,,,,,10,68.883,0.85,0.05,10.365,Dy_auto
,,,,,,,,,,,,,,
Test:,60k_r2,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Result:,Time Sweep,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,30,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,1,7.678,26.49,12243,0.61217,5E-05,1.9486E+06,0.789,96.625,0.8,0.12,14.539,"ME-,WMa,taD,TruStrain™"
,2,2,8.678,26.44,619.57,278.84,0.45,1.0813E+05,1,6.7948,0.8,0.12,1.0224,"MV-,WMa,TruStrain™"
,3,3,9.678,26.48,1374,66.661,0.0485,2.1894E+05,1,13.757,0.8,0.12,2.07,"MV-,WMa,TruStrain™"
,4,4,10.68,26.52,988.57,143.58,0.145,1.5899E+05,1,10.004,0.8,0.12,1.5054,"WMa,TruStrain™"
,5,5,11.68,26.41,975.76,148.23,0.152,1.5708E+05,1,9.9037,0.8,0.12,1.4902,"WMa,TruStrain™"
,6,6,12.68,26.47,964.18,155.96,0.162,1.5545E+05,1,9.8094,0.8,0.12,1.476,"WMa,TruStrain™"
,7,7,13.68,26.39,965.9,145.19,0.15,1.5545E+05,1,9.8143,0.8,0.12,1.4767,"WMa,TruStrain™"
,8,8,14.68,26.45,969.01,154.18,0.159,1.5616E+05,1,9.8608,0.8,0.12,1.4837,"WMa,TruStrain™"
,9,9,15.68,26.48,968.85,143.9,0.149,1.5589E+05,1.01,9.844,0.8,0.12,1.4812,"WMa,TruStrain™"
,10,10,16.68,26.49,971.06,111.3,0.115,1.5556E+05,1.01,9.8232,0.8,0.12,1.4781,"WMa,TruStrain™"
,11,11,17.68,26.44,954.6,163.45,0.171,1.5414E+05,1.01,9.7341,0.8,0.12,1.4647,"WMa,TruStrain™"
,12,12,18.68,26.41,991.64,128.41,0.129,1.5914E+05,1.01,10.049,0.8,0.12,1.5121,"WMa,TruStrain™"
,13,13,19.68,26.42,934.2,167.25,0.179,1.5105E+05,1.01,9.5389,0.8,0.12,1.4353,"WMa,TruStrain™"
,14,14,20.68,26.49,988.45,141.55,0.143,1.5892E+05,1,10.035,0.8,0.12,1.51,"WMa,TruStrain™"
,15,15,21.68,26.47,963.91,148.86,0.154,1.5523E+05,1.01,9.8026,0.8,0.12,1.475,"WMa,TruStrain™"
,16,16,22.68,26.37,969.84,150.66,0.155,1.5621E+05,1.01,9.8642,0.8,0.12,1.4842,"WMa,TruStrain™"
,17,17,23.68,26.47,967.61,147.38,0.152,1.5578E+05,1.01,9.837,0.8,0.12,1.4802,"WMa,TruStrain™"
,18,18,24.68,26.52,951.27,153.18,0.161,1.5335E+05,1.01,9.684,0.8,0.12,1.4571,"WMa,TruStrain™"
,19,19,25.68,26.41,977.91,145.53,0.149,1.5735E+05,1.01,9.9363,0.8,0.12,1.4951,"WMa,TruStrain™"
,20,20,26.68,26.44,985.73,143.5,0.146,1.5854E+05,1.01,10.011,0.8,0.12,1.5064,"WMa,TruStrain™"
,21,21,27.68,26.47,969.57,148.19,0.153,1.561E+05,1.01,9.8578,0.8,0.12,1.4833,"WMa,TruStrain™"
,22,22,28.68,26.48,943.57,145.5,0.154,1.5195E+05,1.01,9.5956,0.8,0.12,1.4438,"WMa,TruStrain™"
,23,23,29.68,26.47,986.26,148.81,0.151,1.5874E+05,1.01,10.024,0.8,0.12,1.5083,"WMa,TruStrain™"
,24,24,30.68,26.42,968.39,147.21,0.152,1.559E+05,1.01,9.8445,0.8,0.12,1.4813,"WMa,TruStrain™"
,25,25,31.68,26.45,966.54,148.64,0.154,1.5564E+05,1.01,9.8283,0.8,0.12,1.4788,"WMa,TruStrain™"
,26,26,32.68,26.52,966.43,151.79,0.157,1.557E+05,1.01,9.8322,0.8,0.12,1.4794,"WMa,TruStrain™"
,27,27,33.68,26.38,971.93,146.24,0.15,1.5643E+05,1.01,9.878,0.8,0.12,1.4863,"WMa,TruStrain™"
,28,28,34.68,26.47,965.25,152.15,0.158,1.5552E+05,1.01,9.8211,0.8,0.12,1.4778,"WMa,TruStrain™"
,29,29,35.68,26.47,978.74,149.68,0.153,1.5758E+05,1.01,9.9508,0.8,0.12,1.4973,"WMa,TruStrain™"
,30,30,36.68,26.41,994.62,132.92,0.134,1.5971E+05,1,10.085,0.8,0.12,1.5174,"WMa,TruStrain™"
,,,,,,,,,,,,,,
Result:,Stress Relaxation,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,94,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,0.5,46.48,26.41,,,,,10,87.659,0.8,0.11,13.19,Dy_auto
,2,1.009,46.99,26.43,,,,,10,91.517,0.8,0.11,13.77,Dy_auto
,3,1.527,47.51,26.43,,,,,10,84.643,0.8,0.11,12.736,Dy_auto
,4,2.055,48.04,26.44,,,,,10,79.006,0.8,0.11,11.888,Dy_auto
,5,2.592,48.58,26.5,,,,,10,84.694,0.8,0.11,12.744,Dy_auto
,6,3.138,49.12,26.49,,,,,10,80.149,0.8,0.11,12.06,Dy_auto
,7,3.694,49.68,26.42,,,,,10,82.211,0.8,0.11,12.37,Dy_auto
,8,4.26,50.24,26.44,,,,,10,80.818,0.8,0.12,12.161,Dy_auto
,9,4.836,50.82,26.44,,,,,10,78.157,0.8,0.11,11.76,Dy_auto
,10,5.423,51.41,26.44,,,,,10,72.09,0.8,0.11,10.847,Dy_auto
,11,6.02,52,26.46,,,,,10,76.575,0.8,0.11,11.522,Dy_auto
,12,6.627,52.61,26.46,,,,,10,75.202,0.8,0.11,11.316,Dy_auto
,13,7.246,53.23,26.48,,,,,10,78.446,0.8,0.11,11.804,Dy_auto
,14,7.875,53.86,26.44,,,,,10,76.824,0.8,0.11,11.56,Dy_auto
,15,8.516,54.5,26.46,,,,,10,76.254,0.8,0.11,11.474,Dy_auto
,16,9.169,55.15,26.46,,,,,10,74.933,0.8,0.11,11.275,Dy_auto
,17,9.833,55.82,26.46,,,,,10,74.736,0.8,0.11,11.246,Dy_auto
,18,10.508,56.49,26.49,,,,,10,72.819,0.8,0.11,10.957,Dy_auto
,19,11.196,57.18,26.45,,,,,10,74.677,0.8,0.11,11.237,Dy_auto
,20,11.897,57.88,26.42,,,,,10,75.28,0.8,0.11,11.327,Dy_auto
,21,12.609,58.59,26.41,,,,,10,74.788,0.8,0.11,11.253,Dy_auto
,22,13.335,59.32,26.48,,,,,10,75.328,0.8,0.11,11.334,Dy_auto
,23,14.073,60.06,26.46,,,,,10,72.796,0.8,0.11,10.954,Dy_auto
,24,14.825,60.81,26.49,,,,,10,74.313,0.8,0.11,11.182,Dy_auto
,25,15.59,61.57,26.38,,,,,10,72.762,0.8,0.11,10.948,Dy_auto
,26,16.369,62.35,26.43,,,,,10,72.467,0.8,0.11,10.904,Dy_auto
,27,17.162,63.15,26.48,,,,,10,73.15,0.8,0.11,11.007,Dy_auto
,28,17.969,63.95,26.49,,,,,10,75.1,0.8,0.11,11.3,Dy_auto
,29,18.79,64.77,26.55,,,,,10,72.264,0.8,0.11,10.873,Dy_auto
,30,19.626,65.61,26.43,,,,,10,72.76,0.8,0.11,10.948,Dy_auto
,31,20.477,66.46,26.48,,,,,10,70.632,0.8,0.11,10.628,Dy_auto
,32,21.344,67.33,26.49,,,,,10,72.967,0.8,0.11,10.979,Dy_auto
,33,22.225,68.21,26.55,,,,,10,72.356,0.8,0.11,10.887,Dy_auto
,34,23.123,69.11,26.38,,,,,10,71.945,0.8,0.11,10.825,Dy_auto
,35,24.036,70.02,26.42,,,,,10,72.746,0.8,0.11,10.946,Dy_auto
,36,24.966,70.95,26.49,,,,,10,71.439,0.8,0.11,10.749,Dy_auto
,37,25.913,71.9,26.46,,,,,10,69.419,0.8,0.11,10.445,Dy_auto
,38,26.876,72.86,26.44,,,,,10,72.201,0.8,0.11,10.864,Dy_auto
,39,27.857,73.84,26.45,,,,,10,71.385,0.8,0.11,10.741,Dy_auto
,40,28.855,74.84,26.48,,,,,10,70.994,0.8,0.11,10.682,Dy_auto
,41,29.871,75.86,26.51,,,,,10,69.709,0.8,0.11,10.489,Dy_auto
,42,30.905,76.89,26.38,,,,,10,72.156,0.8,0.11,10.857,Dy_auto
,43,31.958,77.94,26.43,,,,,10,71.141,0.8,0.11,10.705,Dy_auto
,44,33.03,79.01,26.53,,,,,10,70.363,0.8,0.11,10.587,Dy_auto
,45,34.121,80.11,26.5,,,,,10,69.958,0.8,0.11,10.526,Dy_auto
,46,35.231,81.22,26.45,,,,,10,72.514,0.8,0.11,10.911,Dy_auto
,47,36.361,82.35,26.47,,,,,10,72.363,0.8,0.11,10.888,Dy_auto
,48,37.511,83.5,26.48,,,,,10,69.76,0.8,0.11,10.497,Dy_auto
,49,38.682,84.67,26.46,,,,,10,70.068,0.8,0.11,10.543,Dy_auto
,50,39.874,85.86,26.47,,,,,10,70.552,0.8,0.11,10.616,Dy_auto
,51,41.087,87.07,26.43,,,,,10,69.38,0.8,0.11,10.439,Dy_auto
,52,42.322,88.31,26.46,,,,,10,69.848,0.8,0.11,10.51,Dy_auto
,53,43.579,89.56,26.5,,,,,10,70.63,0.8,0.11,10.628,Dy_auto
,54,44.858,90.84,26.43,,,,,10,68.825,0.8,0.11,10.356,Dy_auto
,55,46.161,92.15,26.49,,,,,10,70.694,0.8,0.11,10.637,Dy_auto
,56,47.486,93.47,26.49,,,,,10,68.277,0.8,0.11,10.273,Dy_auto
,57,48.836,94.82,26.48,,,,,10,67.959,0.8,0.11,10.226,Dy_auto
,58,50.209,96.19,26.47,,,,,10,70.159,0.8,0.11,10.557,Dy_auto
,59,51.607,97.59,26.52,,,,,10,68.768,0.8,0.11,10.347,Dy_auto
,60,53.03,99.01,26.41,,,,,10,70.049,0.8,0.11,10.54,Dy_auto
,61,54.478,100.5,26.5,,,,,10,69.342,0.8,0.11,10.434,Dy_auto
,62,55.953,101.9,26.47,,,,,10,69.862,0.8,0.11,10.512,Dy_auto
,63,57.454,103.4,26.44,,,,,10,69.208,0.8,0.11,10.414,Dy_auto
,64,58.981,105,26.48,,,,,10,68.875,0.8,0.11,10.364,Dy_auto
,65,60.536,106.5,26.43,,,,,10,69.574,0.8,0.11,10.469,Dy_auto
,66,62.119,108.1,26.49,,,,,10,68.081,0.8,0.11,10.244,Dy_auto
,67,63.73,109.7,26.42,,,,,10,68.709,0.8,0.11,10.338,Dy_auto
,68,65.37,111.4,26.49,,,,,10,68.759,0.8,0.11,10.346,Dy_auto
,69,67.039,113,26.49,,,,,10,69.523,0.8,0.11,10.461,Dy_auto
,70,68.738,114.7,26.47,,,,,10,69.11,0.8,0.11,10.399,Dy_auto
,71,70.467,116.5,26.51,,,,,10,68.363,0.8,0.11,10.287,Dy_auto
,72,72.228,118.2,26.44,,,,,10,69.703,0.8,0.11,10.488,Dy_auto
,73,74.019,120,26.52,,,,,10,68.669,0.8,0.11,10.333,Dy_auto
,74,75.843,121.8,26.5,,,,,10,68.942,0.8,0.11,10.374,Dy_auto
,75,77.7,123.7,26.49,,,,,10,68.137,0.8,0.11,10.252,Dy_auto
,76,79.589,125.6,26.47,,,,,10,68.939,0.8,0.11,10.373,Dy_auto
,77,81.513,127.5,26.53,,,,,10,69.676,0.8,0.11,10.484,Dy_auto
,78,83.471,129.5,26.49,,,,,10,68.89,0.8,0.11,10.366,Dy_auto
,79,85.464,131.4,26.49,,,,,10,68.47,0.8,0.11,10.303,Dy_auto
,80,87.492,133.5,26.47,,,,,10,69.091,0.8,0.11,10.396,Dy_auto
,81,89.557,135.5,26.55,,,,,10,68.501,0.8,0.11,10.307,Dy_auto
,82,91.659,137.6,26.48,,,,,10,69.121,0.8,0.11,10.401,Dy_auto
,83,93.798,139.8,26.52,,,,,10,69.225,0.8,0.11,10.416,Dy_auto
,84,95.976,142,26.5,,,,,10,69.023,0.8,0.11,10.386,Dy_auto
,85,98.193,144.2,26.46,,,,,10,67.859,0.8,0.11,10.211,Dy_auto
,86,100.449,146.4,26.52,,,,,10,68.463,0.8,0.11,10.302,Dy_auto
,87,102.745,148.7,26.53,,,,,10,67.966,0.8,0.11,10.227,Dy_auto
,88,105.083,151.1,26.51,,,,,10,66.457,0.8,0.11,9.9997,Dy_auto
,89,107.462,153.4,26.48,,,,,10,68.542,0.8,0.11,10.313,Dy_auto
,90,109.884,155.9,26.51,,,,,10,68.064,0.8,0.11,10.242,Dy_auto
,91,112.35,158.3,26.52,,,,,10,67.027,0.8,0.11,10.085,Dy_auto
,92,114.859,160.8,26.52,,,,,10,68.149,0.8,0.11,10.254,Dy_auto
,93,117.414,163.4,26.48,,,,,10,67.964,0.8,0.11,10.226,Dy_auto
,94,120.014,166,26.45,,,,,10,68.529,0.8,0.11,10.311,Dy_auto
,,,,,,,,,,,,,,
Test:,10k_r1,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Result:,Time Sweep,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,10,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,1,7.631,27.6,11829,0.59144,5E-05,1.8826E+06,0.789,93.354,0.75,0.08,14.047,"ME-,WMa,taD,TruStrain™"
,2,2,8.631,27.62,398.59,175.98,0.441,69345,1,4.3574,0.75,0.08,0.65565,"MV-,WMa,TruStrain™"
,3,3,9.631,27.62,1048.4,73.286,0.0699,1.6726E+05,1,10.51,0.75,0.08,1.5814,"MV-,WMa,TruStrain™"
,4,4,10.63,27.64,676.43,110.56,0.163,1.0909E+05,1,6.8643,0.75,0.08,1.0329,"WMa,TruStrain™"
,5,5,11.63,27.64,667.8,102.24,0.153,1.0752E+05,1,6.7793,0.75,0.08,1.0201,"WMa,TruStrain™"
,6,6,12.63,27.61,679.76,93.943,0.138,1.0922E+05,1,6.8918,0.75,0.08,1.037,"WMa,TruStrain™"
,7,7,13.63,27.62,665.57,102.07,0.153,1.0717E+05,1,6.7658,0.75,0.08,1.018,"WMa,TruStrain™"
,8,8,14.63,27.6,667.4,104.17,0.156,1.0751E+05,1,6.7884,0.75,0.08,1.0214,"WMa,TruStrain™"
,9,9,15.63,27.58,669.39,104.15,0.156,1.0782E+05,1.01,6.8085,0.75,0.08,1.0245,"WMa,TruStrain™"
,10,10,16.63,27.58,671.5,100.67,0.15,1.0807E+05,1.01,6.8243,0.75,0.08,1.0268,"WMa,TruStrain™"
,,,,,,,,,,,,,,
Result:,Stress Relaxation,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Interval and data points:,1,65,,,,,,,,,,,,
Interval data:,Point No.,Time,Test Time,Temperature,Storage Modulus,Loss Modulus,Loss Factor,Complex Viscosity,Shear Strain,Shear Stress,Gap,Normal Force,Torque,Status
,,,,,,,,,,,,,,
,,[s],[s],[°C],[Pa],[Pa],[1],[mPa·s],[%],[Pa],[mm],[N],[µN·m],
,1,0.5,26.49,27.59,,,,,10,58.242,0.75,0.07,8.7636,Dy_auto
,2,1.009,26.99,27.59,,,,,10,55.556,0.75,0.07,8.3595,Dy_auto
,3,1.527,27.51,27.62,,,,,10,52.221,0.75,0.08,7.8576,Dy_auto
,4,2.055,28.04,27.63,,,,,10,55.384,0.75,0.08,8.3335,Dy_auto
,5,2.592,28.58,27.63,,,,,10,51.583,0.75,0.08,7.7616,Dy_auto
,6,3.138,29.12,27.75,,,,,10,52.169,0.75,0.08,7.8497,Dy_auto
,7,3.694,29.68,27.62,,,,,10,49.969,0.75,0.08,7.5188,Dy_auto
,8,4.26,30.25,27.53,,,,,10,49.86,0.75,0.08,7.5023,Dy_auto
,9,4.836,30.82,27.59,,,,,10,49.42,0.75,0.08,7.4361,Dy_auto
,10,5.423,31.41,27.65,,,,,10,50.935,0.75,0.07,7.6642,Dy_auto
,11,6.02,32.01,27.64,,,,,10,49.026,0.75,0.07,7.3769,Dy_auto
,12,6.627,32.61,27.66,,,,,10,49.242,0.75,0.07,7.4094,Dy_auto
,13,7.246,33.23,27.66,,,,,10,48.499,0.75,0.07,7.2976,Dy_auto
,14,7.876,33.86,27.72,,,,,10,49.544,0.75,0.07,7.4548,Dy_auto
,15,8.516,34.5,27.59,,,,,10,48.686,0.75,0.07,7.3258,Dy_auto
,16,9.169,35.15,27.62,,,,,10,48.879,0.75,0.07,7.3547,Dy_auto
,17,9.833,35.82,27.71,,,,,10,46.381,0.75,0.07,6.9788,Dy_auto
,18,10.509,36.49,27.7,,,,,10,46.369,0.75,0.07,6.977,Dy_auto
